Szervezet_neve_Gazdaság- és Társadalomtudományi Kar;Szervezet_neve_Gépészmérnöki Kar;Szervezet_neve_Közlekedésmérnöki és Járműmérnöki Kar;Szervezet_neve_Természettudományi Kar;Szervezet_neve_Vegyészmérnöki és Biomérnöki Kar;Szervezet_neve_Villamosmérnöki és Informatikai Kar;Szervezet_neve_Építészmérnöki Kar;Szervezet_neve_Építőmérnöki Kar;ks_helye_Egyéb;ks_helye_Főváros;ks_helye_Nagyváros (megyei jogú);allamilag_tamogatott;re_enrolled;nem_ferfi;verseny;felvi_osszes_skalazott;Hozott/Tanulmányi_pontszám;Szerzett/Érettségi_pontsz;tobblet_skalazott;idegen_nyelv;magyar nyelv és irodalom;matematika;történelem;választott_tárgy;idegen_nyelv_ks;magyar_irodalom_ks;magyar_nyelvtan_ks;matematika_ks;történelem_ks;választható_tantárgy_ks;nyv_pontok;erettsegi_ota_eltelt_évek;Statusz_vegzett
1;1;0;0;0;1;0;0;0;0;1;1;0;0;0;0.6975800501994915;0.7504297685326888;0.2740921491839351;-0.13697224472848896;0.0847111102055942;-0.07060136435595633;-0.5219717531880419;0.26876721458882846;0.028445913543270484;0.9257541876261729;-0.23996846701663033;0.6074001589844992;-1.121171641654467;-0.38410223047636716;0.5287783495459761;-1.2336369419964255;0.29216885146713195;0
0;1;1;1;1;1;0;0;0;0;0;0;0;1;0;-0.13979487883219402;0.6868003250533278;-0.24015647536149579;-0.2895559728530162;-0.19655287040048583;0.04075110264711517;1.0303527683118856;-0.3325040102511281;-0.01318787915697795;0.019755678537402364;0.026627583385918942;0.19372889278366442;-0.7402937766483274;0.23937944227585226;0.5487345438117993;-0.265507894426684;0.7651194111419707;0
0;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0.287647164790105;-0.07961400040508597;-0.18116277845005466;-0.5622583924928499;0.8646423405456781;-0.16609123164512626;0.47930431728393397;0.33181507796415455;0.036113531043617454;0.052828537280201926;0.34050027798336163;0.41813140353454087;-0.17783256716433224;1.0170004788840334;-0.19196448431664065;-0.32452426437798715;-0.8474898465089086;0
0;0;0;0;0;1;0;0;1;0;0;1;0;1;0;1.438266365683174;-0.19880314761822215;0.11129924899103144;0.0581447731746457;-0.8069666011363811;0.04707106434355809;-0.282245972351171;1.0255761662366853;0.19432130640804432;0.322649119764669;0.3146765026483721;0.5266062232009734;-0.13116540194778206;0.4261652997931292;0.35561012898157746;-0.4091944509086815;-0.2315693718282334;0
0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-0.04680702003835696;-0.48006888503496914;-0.8210641369001153;-0.49223481453429246;0.38580990137991383;0.38850334128904546;-0.27071736314127987;-0.6119350812207895;-0.7602715209633938;1.6728131773517572;-0.08743553195007445;-0.265605457010315;0.11205683539079783;-0.04603242774953138;0.01049725932469077;-0.022367982118971348;-0.29928605534955055;1
0;0;1;0;0;1;0;0;0;0;0;1;0;1;0;-0.548723534606285;-0.2955530263504698;0.08653454360767646;0.2827317575964235;-0.4869030069737248;0.1054406893799597;-0.24163163555838268;-0.08079818792762036;0.8165865517169901;-0.2626680374887782;0.4344230965823547;-0.018124345154735298;-0.07117110256762108;0.7375346467740896;-0.2418615440023431;-0.3911799926529559;0.07046188304608085;1
0;0;0;0;1;1;0;0;0;0;1;1;0;1;0;0.4501791777298401;-0.28063146536300215;0.4594178604581796;-0.2944374803828489;-0.17389113376565613;-0.4503802852953067;-1.1803428219536332;0.11588324316547813;-0.1948319910655578;-0.1995494171302351;0.16323825710251808;0.21682793904282885;-0.6126721300490408;-0.15834933906409046;-0.529550414936524;-0.3913718310970087;0.26112068808601696;0
0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;1.2182515010689305;0.9773940486212539;0.4246807377311934;-0.9772560663560059;0.6746525566617174;0.12362889547824188;0.12616245743122081;-0.7380540967799549;-0.8560684153895503;-0.20674066913335726;0.5926250163448331;0.6155653473331069;-0.15008406204311578;-0.18298745063669314;-1.243898001589631;-0.08010789265120834;0.4985592659768612;1
0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;-0.34040886017705885;-0.14035780477321438;-0.310244334556492;-0.3048915131222531;0.5343501460059625;-1.3483027917391255;-0.368560941033112;0.3033802639120203;0.0490426822883776;0.47670180195315304;0.330511132061334;-0.5145654260296788;-0.6208878601934943;-0.7415323416818687;-0.4139914946241297;-0.4862889805060956;-0.6442580169701825;0
1;1;1;0;0;0;0;0;0;1;0;1;0;1;0;0.12377531549834751;-0.6958271509005239;0.7482086334254181;1.3186889942779632;0.16184369259354164;-0.3286154554078793;-0.834335377877254;-0.045435698464360616;0.9616198301511445;0.18423111845013201;-0.0944982701045995;0.4888083184654277;0.9224166539237737;-1.3308122516276293;0.7979662750181145;-0.8233837633945734;-1.0711445047254413;0
0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;-0.5673488065478316;0.07191413706870942;0.37830734994532916;0.9713905311860601;-0.46770246868355014;-0.24708306274886904;0.06660044321155954;1.4148857148605638;0.1983378131567306;1.0628165118353583;0.33762396636741115;0.3929100139651489;0.021015509144761295;-0.47092149567400887;-0.11897133761834752;-0.9058380939455415;-0.1003845283866294;0
0;0;0;0;1;1;0;0;0;0;0;1;0;1;0;0.8529962284433658;0.5365254865232804;0.08757897293025141;-0.6624601723724157;1.243045502064187;-0.1284850689839326;-0.17461035338832714;0.4325705485439274;0.32629758721081636;-0.42795009522722544;0.46341394279623377;0.5488008107725033;0.6112670603236003;-0.881206115690148;-1.2485641487798433;-0.3965931429678332;0.13907638747413723;1
0;0;1;0;0;1;0;0;0;1;0;1;0;1;0;-0.4138818380685554;0.4921457528373805;0.47634776141494956;0.8792979315267891;-0.09427236114419908;1.067761724870127;0.6137209574923415;0.903491576094525;-0.014500227224292436;0.6678750791635829;-0.22727353494198144;0.12085571136148475;0.017252461684019563;0.26631523981204674;-0.333911940214457;0.2687027437914926;-0.029733930692047383;0
0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;-0.23049122769447897;0.10434084948986978;0.22161637175073018;0.987369825379993;0.28722329535702285;0.9565737733570546;-0.43117983395465814;-0.48148124155734;-0.19859468737721853;-0.2998487781301132;-0.8691151305936728;1.1642364628498547;0.46676718268514383;-0.7643559044541921;0.9266887821166225;0.8035603312112422;-0.6351862499579216;0
0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0.8142853001554997;0.02024619830347739;-0.5558894771691144;0.1884338503891222;0.614307428482813;-0.36423094906613007;1.2605751665642464;0.7677377226144091;-0.2038909257704708;0.7534475491264047;0.009999881515271567;0.10808706350908612;-0.8072881951781263;0.7606861309152361;0.4818636067286511;0.16784903982090066;0.008492092810884207;0
0;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0.03784810662457932;-0.14265158871766764;1.2946160946497596;0.27388033858674293;0.0022904978190310373;-0.04991223645334847;-0.039272644703936085;-0.3754723877549005;0.44041427931403304;0.6583364309873873;0.4003136131681953;-0.11311241165124453;0.27044544980224644;0.15698871527019997;0.6957646270108089;-1.0100241751295187;-0.3131987993748329;1
0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;-0.13568967516391944;0.34404801455036327;-0.8240440065704715;0.65881230465756;-0.43642964410006335;0.20136716764926513;0.6124146072211307;-0.07256465763264766;0.015824891004755294;0.936177676035644;0.0077980374085583155;-0.40192283294335357;0.24074911327056345;0.3955916171476313;0.11365409942046892;0.10844616541890219;0.16709571122216038;0
1;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0.4952484432028153;0.3033299584301062;0.31426863796823146;1.5396895894180467;0.1877171194971909;0.14124134239474637;-0.5987621999963093;-0.1350251021206988;0.07852703735394911;-0.5574874216775358;-0.9910243147017905;-0.24750987623406193;-0.20039181540931675;-0.39077613852607224;0.23596005586393415;-1.1585708357434292;0.4535268795308218;1
0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;-0.8092066590115264;-0.9091737904271744;0.7012552486033684;-0.2988222881148987;0.4410873146370868;-0.8091053049193285;-0.646285166836456;0.8832297943484938;-0.31909851835667735;0.33410349546486356;-0.08408607259676615;-0.6543509611348699;1.191235772396673;-0.3338962731802815;-0.6504656131610536;-1.1986843163563443;-0.431472796571362;0
0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;1.0220587654342368;-0.86530323824143;-0.28855474535964337;-0.17781696920641293;-0.2103387930619672;-0.1673597346416081;0.5690132307603958;0.04288307773987632;-0.06668746418872323;-0.5452576767088266;0.004417221410375759;0.4257238484769209;0.1602505060296776;-0.12905909586400457;-0.3048631040740172;0.8320007989971949;0.0226156968878499;0
0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;0.7349057846055769;0.005076482018815682;0.7580428981086313;-0.049953176189496996;0.222669692495558;-0.32382652951244334;-0.021206647564036073;0.2621616003754779;-0.9695723403660637;-0.6332886304519785;-0.15174540127849556;-0.2637255715612099;0.6588110321140329;-0.5350711389161401;0.15885840786150915;-0.9272445409862788;-0.6228616090682386;1
0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0.8047065062881624;-0.07062647783806428;-0.8173610041631534;0.6218293074913652;0.44219256030814885;0.49233304246811266;0.2083941953263837;-0.10264127717906081;-0.3523785295994646;0.42359180031778415;-0.6736674580016426;-0.6968146693274914;-0.6856070290659322;-0.5757455145431724;0.29184614959320404;-0.7274147711125187;0.10391309768807439;0
0;0;0;0;1;0;0;0;0;0;1;1;0;1;0;-0.4215430623039682;-0.85612690818195;-0.7886378138315179;-0.2906427596129545;-0.169488988012651;0.7513885326151067;-0.6239041548047202;0.4316227002542991;0.2300154314025687;-0.05520622943444799;0.29213621620318914;-0.34862413173419127;0.03226220536050897;-0.2879422940693611;0.37970277458935137;0.2909733424306262;0.6919287426832785;0
0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;-1.3810095681980736;-0.9856368720883651;-0.2472851800458425;-0.6590955579842411;0.039687169781587255;-0.26927254385388993;0.23048638744014105;0.7986743257282097;-0.6762533518097158;-0.47181162796718534;-0.38800410560277504;0.11033747739179241;-0.07554338991918229;-1.098064881919329;-0.2311920136167108;-0.3449414806999503;-0.68984448711324;1
0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0.575986859077687;0.7120409977518126;1.2428225430007078;0.856996411634621;-0.2705965123773918;-0.8442215518296237;-0.19425807598840628;-0.09448138708845423;-0.177319805848933;-0.21649709493587888;-0.6596430522072915;0.5408668262387464;-0.27002330863362245;0.22587911434826177;0.153647561258733;0.14349818451812263;-0.8839044608347593;0
0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;-0.8768817545986569;0.5665080794718774;-0.07278245122155713;0.07569162944680154;-0.36905075970815376;0.509741811417479;1.3458931953239026;0.010972788560731975;-0.14429513024329452;0.6432682147155165;-0.1928024597245509;0.1521553000813213;-0.5715062480862927;0.13025243594315775;-0.6830961044420086;0.5646448532274047;-0.3500476964897042;0
0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0.7321844286522705;0.1488969010192465;-0.6567731971963878;-0.6293916360198684;-0.5761848391741271;0.3975609937260788;-0.15542727930869213;0.5578209524502801;0.5155713214978029;-1.1169148050531021;-0.5788872031796112;0.2802552715920599;-0.16441640370196423;-0.8045246486691454;0.4611004198969541;0.0652877966302521;0.3977628916827413;0
0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1.2881852365943627;-1.0249275478402105;-0.5344527265009111;0.6396639406146596;-0.1667901992777474;-0.016880411949075955;0.8734966980983977;0.20464202590867928;0.19684597797293388;-0.16753342927254672;0.8899620221733664;0.6081403528703987;-0.5506680825780365;-0.3577683581098483;-1.0274288119823543;-0.015071333636307357;0.4112300397785718;1
0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0.559176940865312;-1.0267282951255194;-0.0318386656595276;0.7246832040087142;-1.8053046407993376;-0.5860820072728947;-0.493550357228233;0.21631941054963127;-0.9169915754262258;-0.8517831829172425;-0.43824240985528945;0.010399148056054758;-0.47362390059245285;0.9707022288629586;0.10199995403630333;0.349557728880764;-0.5492585230986167;0
1;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0.6309175344516302;0.9258919170399916;0.2555526322793432;0.10212502431196363;-0.11704055008726932;-1.3568419110175574;-0.3846918129426952;-0.08584788180944276;-0.16132808795200207;0.1403845010535328;0.7045219207996006;0.34582010263452423;0.7355284894365273;-0.23927500476175406;-0.15938750708542238;0.6176316966863022;0.5566751661980985;0
0;0;0;1;0;1;0;0;0;0;1;1;0;1;0;0.8536215684669445;0.04946880101341274;-0.44870103543407613;-0.9403078142781252;-0.39584264478571557;0.35766479894692277;0.27172342293257035;-0.36320763844044757;-0.27275192030936884;0.6793832627117441;0.6582481013975915;-0.49593176648213433;-0.8261142516490122;0.5203139744732926;-0.30451720001428345;-0.8997582779169626;0.49534342452411295;1
0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;-0.03130541249185884;-1.0179610301069222;-0.16146731347092816;0.532926492343797;0.0322068149567814;-0.3413154175148284;-0.19187982219715896;0.06392796483511545;0.9111289272004078;-0.27504343310411583;-0.45701560117848783;-0.05375521736354306;0.46030049391928735;-0.5039744464369584;0.0790542334819305;-0.012320225181762108;-0.5566780098174063;0
0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0.8677217034303175;0.32000938059981693;0.2232397756845321;-0.3367450877219267;-0.3074372970318641;-0.10427744132460195;0.018853579440444194;0.303645692052804;-0.05872084270076698;0.5990277176070037;1.0202973775786226;-0.021570569704007187;-0.17830296316907104;1.170498146385744;0.2821539604066114;-0.35311366721131365;0.5596246608527082;1
0;0;1;1;1;0;0;0;0;0;0;1;0;1;0;-0.03735358377862901;-0.33807687675701403;0.0561330572774787;-0.5350250351387359;-0.10859806133779269;-0.09929489908577302;0.5426149730425744;0.22519114334619422;-0.16912733572636443;0.0810883776312252;0.44693796868840663;-0.1547264961759757;0.04780411863041707;-0.005618293271016574;0.5894426178344111;0.11747838606544565;-1.066628939234629;1
0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0.27796339723204266;0.3602527850677055;-0.9755701691964449;-0.3006100911391736;-0.0039679681157210826;-0.7619064657620174;-0.002398335336971571;0.6264831145120526;0.07892398819179165;-0.07247825243123004;-0.5541374141116495;1.0986079918113012;0.029045016581062;0.07781575333870003;0.03423278560213302;-0.6971579621920426;-0.15676152812425356;0
0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0.22910804913530855;-0.32051725694310107;0.26068936573508456;-0.8374227537139473;-1.0823039430120818;-0.152218910792946;0.32134472959976346;-0.42987715582228386;-0.17370672260708855;0.12372630277085295;0.09816023264349114;0.5548397615575018;-0.1200486686046817;0.7306897638308623;0.36320940858162026;1.634322884647321;0.24882455605327208;1
0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;-0.237909553073921;0.09022102731996505;0.19803060082118276;-1.3023415061960735;-0.5823118434505234;-0.7094065830899752;0.2637454493370991;-0.24544224932915396;-0.2538897405248888;0.021427445616117206;0.07372266357382586;0.2509300133902398;0.17018845639207483;0.185696424128555;-0.4656162110163049;-0.44943065300394697;0.3726254677097393;0
0;0;0;1;1;1;0;0;0;0;0;1;0;1;0;0.5261519687600872;0.4727222492162884;-0.080715294294678;0.2551091321127821;0.1808977575441143;0.02595405683861877;-0.8374213105310467;0.7115373994489269;-0.0793750775145237;-0.8904854424388415;-0.7124005250957123;0.3385589408126873;-0.12714859968905112;-0.26968996781628873;0.7710424556164581;0.63132965232223;0.37614922716965493;1
0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0.6623712230944302;0.5745981545757484;0.6273811444437531;-0.44065989660113797;-0.32417734002898757;0.19799456533692233;-0.7991817355536163;0.3740487503086801;0.11918613851332378;-0.08889304554220137;0.29854812089705657;0.17748701070412629;-0.39668290494827746;0.29487867424307973;0.11096881581267519;-0.7362260348466295;-0.847549206853235;0
0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;-0.1865678740319295;-0.8140988473132995;-0.990271310534423;0.224070832258203;-0.06328811047450182;-0.7954567787009958;0.8550434029525383;0.19224415868423292;-0.2657078175048203;0.1733808595488896;-0.4595610778307799;0.19505119228811782;0.9919163658815188;0.27083282956834087;-0.058117593408788026;0.002259202028162391;-0.1517964000692297;0
0;0;0;0;0;1;0;0;0;1;0;1;0;1;0;-0.06864955023475347;0.4310400843607547;0.013606845099888895;0.47285122005095787;0.7009774232526907;0.5943118582660729;0.2603116203393456;-0.27668484121776094;-0.03159100877203013;-0.5072737953152652;0.9820149539935551;0.36098660990063886;-0.12591616937903052;-0.3541406157182962;0.547212189296438;0.9415524066638069;-0.047285661275126026;1
0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;-0.8433110626471495;-0.8280771909748621;-0.22684095653234737;0.41682948921287893;0.20026962529914102;0.35215270605731547;0.09742340675038526;-0.9022134154586782;0.20947340865475247;0.5865079503606955;-0.10494093595240771;0.30687752452531614;0.11346707023828612;-0.7353566361858253;-0.2503897082894754;-0.26910962135115796;0.8655815515691648;1
0;1;0;0;0;1;0;0;0;0;0;1;0;1;0;-0.14940738434142822;-0.4442617699288064;0.9021609129167142;-0.735802303335659;-0.5436878318852766;-0.7238569101690112;0.7741922532787838;-0.2578056795585015;0.5539716091281502;-0.046966913775538854;0.21650970085767657;0.1512756412242213;0.18710965259103368;0.39077894295424;-0.41869368826886944;0.22063207978185206;-0.5366864105591279;0
0;0;0;1;1;0;0;0;0;0;1;1;0;1;0;0.10423052225160293;-0.19535240629415204;-0.32285548823603544;-0.22189976203084838;-1.173623279072917;0.023006654338714263;0.6240077584225638;0.15240512994655558;0.72492140105048;0.6036867945337876;-0.767341137896204;-0.3891952943823457;-0.07328817443667242;-0.34593409307276135;1.4703601270534203;0.11942552268518368;-0.06563941993368579;1
1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;-0.11702929944845489;-0.4463511968730551;0.07183091483206;-1.1580156726078092;0.2639475611017943;-0.7852903400933662;0.05804951509226687;0.7669445165880291;0.22097250147455416;-0.09268241183988285;0.11870240708945937;-0.6207694937083372;0.5978346792271141;-0.755006787271475;0.21802102953195146;-0.031936886861536215;0.8149237100267119;1
0;0;0;1;0;0;0;0;0;0;1;1;0;1;0;1.2179588631242855;-0.12119217209741137;-0.07937561968473655;0.6060236652638765;0.030356777268183206;0.5056784252366274;0.5600669664849446;-0.3494413845241089;-0.42087436103671866;-0.12364381678571001;0.4776403278433475;0.20165996906754638;0.04914265081695166;-0.3691689360872764;0.026082051320069348;0.3665912895273019;0.39974256651534057;1
0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;-0.48289079101204346;-0.14514939253799783;0.5977728722687464;-0.9663331151892495;0.5110403050649827;-0.04742865892955919;-0.36264603110206045;0.19300492759753998;-0.38456605185699005;-0.02957369395494988;-0.40466353518249176;0.17378170809689933;-0.9463470997231799;-0.5955006993722778;-1.0805823164730384;-0.19134996281939387;-0.16557608855185077;1
0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0.29041271592417806;-0.4572515512659728;-0.48345977728830075;-0.2808314163829341;-0.763929237835688;0.6684067073895508;0.6986621089569907;-0.7883306590528457;0.06297083920165912;0.05302916336039158;-1.4278287839986197;-0.8186447963322053;0.7438047968821668;0.25437774783938166;-0.3242268119015269;-0.021573291405405145;-0.615623994015223;0
0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-0.17519662263786184;0.5078948325215971;-0.07548063907744815;0.38707978459596065;-0.1157740834445995;1.371490005556995;-0.6789766241760189;-0.3234603740628704;0.723007860469498;0.831538998693358;0.021684224503277793;0.1703943113601449;-0.2608314826074906;-0.877255055443715;-0.3067610967891379;0.24525433955764886;0.1529577132917576;0
0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;-1.3984596997865617;-0.5125490201307673;0.04041436735327055;-0.9938833837642554;0.011061243948000028;-1.3882725119948927;-0.4561433626250933;0.2519867131647349;0.5308253422841451;0.14523070531577192;-1.3158741573147092;-0.23679677824666015;-0.8073663084036181;0.18700562158258954;-0.03170292695012347;0.2929345165904512;-0.6195974793872718;0
0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0.4799588034418303;0.4145733992592288;-0.031780820428509875;-0.3861812222892229;-0.1958640008829739;0.4666968279420622;0.9337808333290905;0.2584234566882963;0.601816221397522;0.25906071238042055;-0.48393176882831423;-0.6803866719099471;0.279211341740811;0.3335441975233132;-0.1350658596693997;0.38000767163261934;-0.33617110514754317;0
1;1;0;0;0;0;0;0;0;0;1;1;0;1;0;-0.3961565478121107;0.4188559986051506;0.4322156102721365;-0.5247664354461108;0.8529473485609983;0.9043822563351088;-0.40643877619868235;-0.09540687382639716;-0.15113227571035265;-0.15160558120687034;0.05457678738530914;-0.25677427009621;-0.46355613331456536;-0.6659007690309556;0.33285974607622726;-0.5667723610827997;-0.7353794337288729;0
0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0.06725308941278495;0.8381324333768159;-0.07832779786426047;-0.5209967407708171;-1.3507391568485534;-1.0901985444431104;-0.6540356095873818;0.5211536602268577;-0.43817127300871106;0.4935108731567865;0.2834430004956723;-0.746118366408928;0.3388409150841717;-0.13511087785236245;-0.3962470720729733;-0.6898059238264866;0.15531372955791065;1
0;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0.14016203942628228;0.982987110086566;-1.0309262736470108;0.6450069763058699;0.017745451101756182;-0.269480997935807;-0.18519964426728863;-0.04873030333900459;0.7815428478734011;-0.6536488745463241;0.2147500182478495;-0.22242235120296014;-0.42183952043674533;-0.5843945189525452;-0.6029313054854093;-0.50572624602305;0.7744577097288002;1
0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;-0.3028196274049751;0.7446554307654876;-0.5612688881709281;0.35483284126789827;-0.050227780161189665;0.07705786449349944;0.9116200483490586;0.9532961311491168;0.4666225612913281;0.21635302473353757;0.1850802045438951;0.23466537068914403;-0.26880868115964995;-0.880691491298082;0.04740600705625228;-0.05791890165076502;0.3081853308545495;1
0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;-0.07988808621933247;0.07304383023669204;-0.8856642168655531;-1.2323278572547827;-0.6581502984171621;0.27216454991110434;-0.05979564950969213;-0.012636294947086731;-0.4181050101226153;-0.2556162615962881;-0.46797777392040335;-0.5071399176328746;-0.9661756050562037;-0.3542207630396987;0.24643606200953783;-0.18970528568153544;-0.8278571306867316;0
0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0.06657212582524198;-1.3253136313226996;0.19337152561003354;0.680624786972466;0.3400875710184219;-0.2782965170783838;-0.37646979148148874;-0.7005141037614693;-0.8239963303494195;-0.3071792893710135;0.16495764773757812;1.0552354075726564;-0.4424260160142302;-1.083478650812236;-0.48860367188638393;0.18896940661609907;-0.12369343616502035;1
0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;-0.07618201510326232;0.5528001935196032;0.26985986009595364;0.8158977260478446;0.11681928986508391;-0.23978255466809686;0.32678487730267713;-0.991586682718871;-0.4227462268764344;0.3079282238866176;0.12442929469539005;0.19649524998787452;-0.7185379642586402;0.20336634693827962;0.34640986024032705;-0.5966162397716336;1.849568508430935;1
0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;-0.20021525460560224;-0.18764175484954457;0.3828535006125413;0.24242001634347987;0.6538047004936898;-0.36842161588747513;-0.16263922084454552;-0.9310482702847336;0.15869796152827417;-1.1574793665924634;-0.7659884274756089;-0.0722659375704363;0.9680741043263159;-0.31041214240042964;-0.6232571950104828;-1.1755507194393335;-0.2112527692874699;1
0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;-1.7360059073783403;0.11830843918725965;-0.16849273966442943;0.1905814578236495;-0.34171897328851536;-0.5674037476921288;-0.9546385590345237;-0.5048700477285281;-0.6387404741049028;0.46343346093449445;-0.9009258758030658;1.5238749406896588;0.23103200473563176;-0.7029744716140127;0.24133130087175217;0.0030878219939883596;-0.07428557511485552;0
0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;-0.09693234629839571;0.5051478683751309;-0.8037756314947592;0.5078788910589492;0.48663023845469044;0.2645794892180315;0.45500602301730453;-0.3932554488295663;0.6205705957478599;-0.440934798026046;-0.27935805011979814;0.37384501311124946;0.9214967851390057;-0.14049467317829833;-0.15530850406015065;-0.20846221608647847;0.335261659336289;0
0;1;0;0;0;1;0;0;0;0;1;1;0;1;0;0.31812301744388055;0.48143891542378375;-0.12601927513077033;-0.5141331288154803;-0.5348225232100102;0.656452359417644;-0.010890686014716981;-0.08062736505861683;-0.288345736018758;0.25291884469166914;0.8335042448039907;-0.6642525418491301;-0.31384758820977077;0.8148101706530477;-1.0519146127094041;0.49878853166159365;0.01335615815275611;1
0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;-0.8712519015058159;0.11518260811546209;-0.07679158193989052;0.7267474453804994;-0.0013680497069644996;0.031838101221694955;-0.4731472769507829;0.08165040648449898;0.33929568520047965;0.09043788633471112;-0.22480380123628826;0.5954630442714703;0.3128474327433691;0.2698514922672644;-0.5889132516248501;0.9718026025193951;0.7526476907505167;0
0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0.06597932607325183;-0.13327005300181988;-0.27990998862066285;-0.17090240088167824;0.3293620991527211;0.3422818067529906;-0.2884691569916162;0.018742294131707905;0.025771386174652012;-0.5548340545295206;-0.3531879474195653;-0.047178073049764714;0.13751586570793545;-0.7349917703503609;-0.5270199672267354;-0.8264230507332493;0.11131630938232673;0
0;0;0;1;0;1;0;0;0;0;0;1;0;1;0;-0.09735337387499989;0.7969391516221043;-0.10241286255897206;0.5734456563535555;-0.31717172852448317;-0.8343386087270626;0.05658241927867139;0.29070684926106266;-0.1522650987509395;0.15096666439426742;-0.49478862676124746;0.6490942618565985;0.3445816236603971;0.4169548134845072;0.18115714968578275;-0.17344475798853143;0.7591250797919689;1
0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1.4183369628679443;0.7612062864212276;-0.482409131958333;0.2478436745172874;-0.7563608177377237;-0.45698773265468967;0.4394656876957388;-0.05323306398778139;0.7897929565311609;-0.03134515374194359;0.28530438076637943;0.2834198362133211;0.39233839683141963;0.4004773951099906;0.9037203065601034;0.022391575610805195;0.23409599596032296;0
0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;-0.4270268651760708;-0.014347998344535307;-0.7666970312691851;-0.4360587915128818;-0.3283147574080056;-0.320791546630867;0.3325673026268662;1.0372372267722614;-0.6059056810545781;-0.6670246451416806;-0.7035280360639407;-0.23879451685482872;0.6503601091589952;0.15249429036796391;0.2974426075181788;0.14610975785061037;-0.1441242119557371;0
0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1.135277423464149;0.15978498998449045;-0.3833990524887116;-0.49872035532225617;0.7997939774468562;0.4236774443195207;0.2779851908944433;0.3533202484029185;-0.3538809202189852;0.030060665859870193;0.011220739457126202;0.26584386213355915;-0.0026394633025393884;-0.19397385229646444;0.7193139123772578;-0.38206755008018795;-0.006916011215329411;0
0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0.3993732274259078;-0.020607491635928395;0.9269136474878024;0.9672132408241232;0.40634986957851255;0.23517262735763128;-0.31736683227120616;-0.14992317741354955;-0.9473691432402398;-0.8201240892483949;0.7212177182905934;-0.19376266259010894;-0.7839977356160942;1.0553665186544157;1.445544863262964;0.8238528308813317;-1.133538595687641;1
0;1;0;0;1;1;0;0;0;0;1;1;0;1;0;0.11068938581385489;-0.5361543190306878;0.5736718257888213;-0.8237521103273183;0.33108626276972397;-0.8453669112549059;0.22621159462247747;0.22431437037614504;-0.18963023559673842;-0.301517325940078;-0.20191923277705762;0.1748742462372892;1.0176114688561024;0.5180265056700275;-0.29359190099888993;-1.3862771127105418;0.2257980178565235;0
